id,product_id,image_url
243,76,https://cellphones.com.vn/media/catalog/product/i/p/ipad-pro-m5_1_1_2_2.jpg
244,77,https://cdn2.cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_118_1.png
245,77,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_23_.png
246,77,https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_118_1.png
247,78,https://cdn2.cellphones.com.vn/media/catalog/product/t/e/text_d_i_6_12_1_2.png
248,78,https://cellphones.com.vn/media/catalog/product/c/p/cps-24-03_25_.png
249,78,https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_6_12_1_2.png
250,79,https://cdn2.cellphones.com.vn/media/catalog/product/t/e/text_d_i_4__2_5_3.png
251,79,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_2_.png
252,79,https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_4__2_5_3.png
253,80,https://cdn2.cellphones.com.vn/media/catalog/product/t/e/text_d_i_1__4_23_4.png
254,80,https://cellphones.com.vn/media/catalog/product/c/p/cps-24-03_20_.png
255,80,https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_1__4_23_4.png
256,81,https://cdn2.cellphones.com.vn/media/catalog/product/t/e/text_d_i_2__2_23_2.png
257,81,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_21_.png
258,81,https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_2__2_23_2.png
259,82,https://cdn2.cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_34_4_1.png
260,82,https://cellphones.com.vn/media/catalog/product/c/p/cps-25-03_3_.png
