product_id,image_url
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-oppo-reno15-5g-1.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-5.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-oppo-reno15-5g-2.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-11.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-9.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-14.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-4.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-10.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-21.jpg
5,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-19.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-24.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-26.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-oppo-reno15-f-5g-1.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-oppo-reno15-f-5g-6.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-8.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-23.jpg
5,https://img.youtube.com/vi/CY-yBdgQMnM/maxresdefault.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-oppo-reno15-f-5g-5.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-6.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-15.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-16.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-oppo-reno15-f-5g-4.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-25.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-13.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-12.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-20.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-1.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-2.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-17.jpg
